header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of garage,Capacity,Insulation.1,Type of parking facilities,error
Eeltje Halbertsmastraat 3,8442 EN Heerenveen        ,https://www.funda.nl/en/koop/heerenveen/huis-42653849-eeltje-halbertsmastraat-3/?navigateSource=resultlist,20220129_173547,"€ 310,000 kosten koper","€ 2,230    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 310,000) is calculated by dividing the asking price of the home by the living area (139 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",5 weeks,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,2010,Gable roof covered with roof tiles,Energie Prestatie Advies,Living area139 m²Other space inside the building14 m²External storage space24 m²,139 m²,14 m²,24 m²,326 m²,475 m³,4 rooms (3 bedrooms),1 separate toilet,2 stories and a attic,Mechanical ventilation,D        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2010, in ownership)",326 m²,Full ownership,In residential district,"Back garden, front garden and side garden","95 m² (7 meter deep and 13,5 meter broad)",Located at the northeast accessible via the rear,Attached wooden storage,Electricity and running water,Detached wooden garage,1 car,No insulation,Parking on private property and public parking,no
