header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Ownership situation,Location,Garden,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Willemstraat 124,2514 HN Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42555523-willemstraat-124/?navigateSource=resultlist,20220131_215726,"€ 798,000 kosten koper","€ 6,333    The asking price per m² (€ 798,000) is calculated by dividing the asking price of the home by the living area (126 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","€ 850,000 kosten koper",4 months,Available,Available in consultation,Apartment with shared street entrance (apartment),Resale property,2021,Protected townscape or village view (permit needed for alterations),Flat roof covered with asphalt roofing,Living area126 m²Exterior space attached to the building38 m²External storage space5 m²,126 m²,38 m²,5 m²,320 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,1 story,1st floor,Elevator and mechanical ventilation,A        What does this mean?,Double glazing and completely insulated,"Complete floor heating, heat recovery unit and heat pump",Full ownership,In center and unobstructed surrounding view,Sun terrace,French balcony present,Storage box,Electricity,Underground parking and parking place,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes,Yes,Yes,Yes,no
