header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Willemstraat 58 A,5616 GE Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/appartement-88046280-willemstraat-58-a/?navigateSource=resultlist,20220201_012355,"€ 240,000 kosten koper","€ 4,211    The asking price per m² (€ 240,000) is calculated by dividing the asking price of the home by the living area (57 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 100 per month,"January 25, 2022",Available,Available in consultation,€ 150.00 per month,Upstairs apartment (apartment),Resale property,After 2020,With carpets and curtains,Living area57 m²Exterior space attached to the building12 m²,57 m²,12 m²,205 m³,3 rooms (2 bedrooms),1 story,1st floor,"Optical fibre, mechanical ventilation and TV via cable",B        What does this mean?,CH boiler,CH boiler,"Remeha Tzerra-ace (gas-fired from 2021, in ownership)",Ownership encumbered with long-term leaset,€ 2.850 per year,In center,Sun terrace,"12 m² (0,04 meter deep and 0,03 meter broad)",Located at the northwest,Roof terrace present,Public parking,Yes,Yes,Yes (€ 150.00 per month),Yes,Yes,Yes,no
