header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Construction period,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,error
Sluispad 1,1109 AR Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-42442388-sluispad-1/?navigateSource=resultlist,20220130_195815,"€ 595,000 kosten koper","€ 6,071    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 595,000) is calculated by dividing the asking price of the home by the living area (98 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",4 months,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1931-1944,Flat roof covered with roof tiles,Living area98 m²Other space inside the building8 m²External storage space9 m²,98 m²,8 m²,9 m²,217 m²,379 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,"Outdoor awning, mechanical ventilation and TV via cable",G        What does this mean?,Completely insulated,CH boiler,CH boiler,"Gas-fired combination boiler from 2007, in ownership",217 m²,Full ownership,Alongside a quiet road and in residential district,Back garden,"92 m² (11,7 meter deep and 7,9 meter broad)",Located at the south accessible via the rear,Detached wooden storage,Electricity,no
