header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Insulation.1,Type of garage,Capacity,Facilities,Insulation.2,Type of parking facilities,error
Geraniumlaan 27,6713 GB Ede        ,https://www.funda.nl/en/koop/ede/huis-42678133-geraniumlaan-27/?navigateSource=resultlist,20220128_042322,"€ 290,000 kosten koper","€ 3,152    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 290,000) is calculated by dividing the asking price of the home by the living area (92 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 weeks,Under offer,Available in consultation,"Single-family home, corner house",Resale property,1952,Renovation project,Gable roof covered with roof tiles,Living area92 m²Other space inside the building8 m²External storage space22 m²,92 m²,8 m²,22 m²,272 m²,361 m³,5 rooms (4 bedrooms),1 bathroom and 2 separate toilets,Bath and shower,3 stories,F        What does this mean?,Partly double glazed,Gas heaters,Gas water heater,272 m²,Full ownership,Alongside a quiet road and in residential district,"Back garden, front garden and side garden","98 m² (12,7 meter deep and 7,75 meter broad)",Located at the southwest,Detached brick storage,No insulation,Detached brick garage,1 car,Electricity,No insulation,Parking on private property and public parking,no
