header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Spinnekop 77,1035 CN Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88039108-spinnekop-77/?navigateSource=resultlist,20220130_223921,"€ 350,000 kosten koper","€ 3,804    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (92 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Available,Available in consultation,€ 216.33 per month,Galleried apartment (apartment),Resale property,1969,Flat roof covered with asphalt roofing,Living area92 m²Exterior space attached to the building15 m²External storage space4 m²,92 m²,15 m²,4 m²,278 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,10th floor,TV via cable and solar panels,D        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"Gas-fired from 2018, in ownership",Ownership encumbered with long-term leaset,Paid until 15-09-2050,"Alongside park, alongside a quiet road and In wooded surroundings",Balcony present,Detached wooden storage,Electricity,Paid parking and parking garage,Yes,Yes,Yes (€ 216.33 per month),Yes,Yes,Yes,no
