header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,error
Hartschelpsingel 22,2492 SP Den Haag        ,https://www.funda.nl/en/koop/den-haag/huis-42530134-hartschelpsingel-22/?navigateSource=resultlist,20220131_200015,"€ 539,000 kosten koper","€ 3,692    The asking price per m² (€ 539,000) is calculated by dividing the asking price of the home by the living area (146 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,2003,Flat roof covered with asphalt roofing,Living area146 m²Exterior space attached to the building14 m²External storage space10 m²,146 m²,14 m²,10 m²,129 m²,353 m³,6 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,Solar panels,A        What does this mean?,Completely insulated,CH boiler,CH boiler,"Ferroli (gas-fired combination boiler from 2016, in ownership)",129 m²,Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Back garden,50 m² (10 meter deep and 5 meter broad),French balcony present,Detached wooden storage,Electricity,Carport,no
