header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Concordiaweg 143,4206 BJ Gorinchem        ,https://www.funda.nl/en/koop/gorinchem/appartement-42674459-concordiaweg-143/?navigateSource=resultlist,20220130_124504,"€ 525,000 kosten koper","€ 4,565    The asking price per m² (€ 525,000) is calculated by dividing the asking price of the home by the living area (115 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 18, 2022",Available,Available in consultation,€ 250.00 per month,Apartment with shared street entrance (apartment),Resale property,1993,Disabled access friendly and accessible for seniors,Flat roof covered with asphalt roofing,Living area115 m²Exterior space attached to the building13 m²External storage space6 m²,115 m²,13 m²,6 m²,348 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,2nd floor,"Outdoor awning, elevator, mechanical ventilation and TV via cable",C        What does this mean?,Completely insulated,CH boiler,CH boiler,"Bosch HRC 30 (gas-fired combination boiler from 2010, in ownership)",Full ownership,Alongside water and unobstructed surrounding view,Balcony present,Storage box,Electricity,Parking garage,Yes,Yes,Yes (€ 250.00 per month),Yes,Yes,Yes,no
