header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Insulation.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Maasboulevard 129,5237 WN Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/appartement-42519439-maasboulevard-129/?navigateSource=resultlist,20220128_044818,"€ 450,000 kosten koper","€ 3,659    The asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (123 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Available,Available in consultation,€ 171.00 per month,Apartment with shared street entrance (apartment),Resale property,2000,Accessible for seniors,Flat roof covered with asphalt roofing,Living area123 m²Other space inside the building6 m²Exterior space attached to the building7 m²External storage space26 m²,123 m²,6 m²,7 m²,26 m²,394 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,5th floor,Mechanical ventilation,B        What does this mean?,Completely insulated,CH boiler,CH boiler,"2009, in ownership",Full ownership,In residential district and unobstructed surrounding view,Balcony present,Storage box,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",Parking place,Public parking and parking garage,Yes,Yes,Yes (€ 171.00 per month),Yes,Yes,Yes,no
