header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Side garden,Garden location,Balcony/roof garden,Shed / storage,Type of garage,Capacity,Facilities.1,error
Mozartlaan 16,1217 CN Hilversum        ,https://www.funda.nl/en/koop/hilversum/huis-42568912-mozartlaan-16/?navigateSource=resultlist,20220128_031927,"€ 2,200,000 kosten koper","€ 5,995    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 2,200,000) is calculated by dividing the asking price of the home by the living area (367 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 months,Available,Available in consultation,"Country house, detached residential property",Resale property,1910,Protected townscape or village view (permit needed for alterations),Combination roof covered with asphalt roofing,Living area367 m²Other space inside the building18 m²Exterior space attached to the building18 m²External storage space34 m²,367 m²,18 m²,18 m²,34 m²,"2,029 m²","1,337 m³",10 rooms (6 bedrooms),2 bathrooms and 2 separate toilets,2 showers and 2 toilets,3 stories and a basement,"Alarm installation, passive ventilation system and TV via cable",E        What does this mean?,Roof insulation,CH boiler and fireplace,CH boiler,"Nefit Quinta 28c (gas-fired combination boiler from 2006, in ownership)",2.029 m²,Full ownership,"Alongside a quiet road, In wooded surroundings, in residential district and unobstructed surrounding view","Back garden, front garden, side garden and sun terrace",1.150 m² (50 meter deep and 23 meter broad),Located at the southwest,Balcony present,Detached wooden storage,Detached wooden garage,1 car,Electricity,no
