header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Zwedenburg 114,2591 BJ Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42667339-zwedenburg-114/?navigateSource=resultlist,20220131_233944,"€ 225,000 kosten koper","€ 2,679    The asking price per m² (€ 225,000) is calculated by dividing the asking price of the home by the living area (84 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Under offer,Available in consultation,€ 187.50 per month,Galleried apartment,Resale property,1966,Flat roof covered with asphalt roofing,Living area84 m²Exterior space attached to the building4 m²External storage space6 m²,84 m²,4 m²,6 m²,265 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,1st floor,Elevator and TV via cable,E        What does this mean?,Partly double glazed,Communal central heating,Electrical boiler,Municipal long-term lease (end date of long-term lease:  31-12-2025),"€ 103,14 per year","Alongside a quiet road, in residential district and unobstructed surrounding view",Balcony present,Storage box,Parking on private property and public parking,Yes,Yes,Yes (€ 187.50 per month),Yes,Yes,Yes,no
