header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,CH boiler,Area,Ownership situation,Garden,Back garden,Garden location,Shed / storage,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Stationsstraat 93,6181 AE Elsloo (LI)        ,https://www.funda.nl/en/koop/elsloo-li/huis-42657006-stationsstraat-93/?navigateSource=resultlist,20220127_225623,"€ 280,000 kosten koper","€ 2,222    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 280,000) is calculated by dividing the asking price of the home by the living area (126 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",6 weeks,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,1930,Living area126 m²Other space inside the building20 m²External storage space17 m²,126 m²,20 m²,17 m²,"1,109 m²",520 m³,9 rooms (5 bedrooms),1 bathroom,Shower and toilet,3 stories and a basement,Passive ventilation system and rolldown shutters,G        What does this mean?,Partly double glazed,CH boiler,"Buderus (gas-fired from 1983, in ownership)",1.109 m²,Full ownership,Back garden,1.000 m² (100 meter deep and 10 meter broad),Located at the north,Detached wooden storage,Detached brick garage,1 car,Electrical door and electricity,Parking on private property and public parking,no
