header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Insulation.1,Type of parking facilities,error
Oliemolen 155,1622 JS Hoorn (NH)        ,https://www.funda.nl/en/koop/hoorn-nh/huis-42680357-oliemolen-155/?navigateSource=resultlist,20220129_091106,"€ 300,000 kosten koper","€ 2,027    The asking price per m² (€ 300,000) is calculated by dividing the asking price of the home by the living area (148 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 24, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,1980,Combination roof covered with asphalt roofing and roof tiles,Living area148 m²Other space inside the building15 m²Exterior space attached to the building15 m²External storage space8 m²,148 m²,15 m²,15 m²,8 m²,209 m²,585 m³,5 rooms (4 bedrooms),2 bathrooms and 1 separate toilet,Shower and 2 toilets,3 stories,"Outdoor awning, skylight, mechanical ventilation, sliding door and TV via cable",B        What does this mean?,Double glazing,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2015, to rent)",209 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"78 m² (1,4 meter deep and 5,5 meter broad)",Located at the northwest accessible via the rear,Roof terrace present and balcony present,Detached brick storage,Electricity,Attached brick garage,1 car,"Electricity, heating and running water","Roof insulation, double glazing and insulated walls",Parking on private property and public parking,no
