header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Amstel 306 H,1017 AN Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42528467-amstel-306-h/?navigateSource=resultlist,20220130_193630,"€ 1,500,000 kosten koper","€ 12,097    The asking price per m² (€ 1,500,000) is calculated by dividing the asking price of the home by the living area (124 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 108 per month,2 months,Available,Available in consultation,€ 108.00 per month,Double ground-floor apartment (apartment),Resale property,1988,Protected townscape or village view (permit needed for alterations),Flat roof,Living area124 m²Other space inside the building1 m²Exterior space attached to the building55 m²,124 m²,1 m²,55 m²,472 m³,4 rooms (3 bedrooms),2 bathrooms and 2 separate toilets,Bath and shower,2 stories,Mechanical ventilation and TV via cable,A        What does this mean?,Double glazing and floor insulation,"Fireplace, complete floor heating and heat pump",Water heater,Full ownership,"Alongside water, in center and unobstructed surrounding view",Back garden,Paid parking and resident's parking permits,Yes,No,Yes (€ 108.00 per month),No,No,Yes,no
