header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Eerste Atjehstraat 113 3+4,1094 KG Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42521067-eerste-atjehstraat-113-3-4/?navigateSource=resultlist,20220130_220401,"€ 725,000 kosten koper","€ 5,943    The asking price per m² (€ 725,000) is calculated by dividing the asking price of the home by the living area (122 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 217 per month,2 months,Sold under reservation,Available in consultation,Upstairs apartment (double upstairs apartment),Resale property,1905,Combination roof,Living area122 m²Exterior space attached to the building6 m²,122 m²,6 m²,342 m³,4 rooms (3 bedrooms),2 bathrooms,"Bath, 2 showers and 2 toilets",2 stories,4th floor,Skylight,A        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas en Nefit (gas-fired combination boiler, in ownership)",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  31-01-2057),Alongside a quiet road and in residential district,Balcony present and french balcony present,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes,Yes,Yes,Yes,no
