header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Hulshorststraat 143,2573 ED Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42510068-hulshorststraat-143/?navigateSource=resultlist,20220131_212705,"€ 250,000 kosten koper","€ 2,941    The asking price per m² (€ 250,000) is calculated by dividing the asking price of the home by the living area (85 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Under offer,Available in consultation,€ 65.00 per month,Apartment with shared street entrance (apartment),Resale property,1936,Flat roof,Living area85 m²Exterior space attached to the building6 m²External storage space1 m²,85 m²,6 m²,1 m²,288 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,3rd floor,TV via cable,F        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Nefit (gas-fired combination boiler, in ownership)",Full ownership,Alongside a quiet road and in residential district,Paid parking and public parking,Yes,Yes,Yes (€ 65.00 per month),Yes,No,Yes,no
