header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Frederik Hendriklaan 139,2582 BZ Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42684553-frederik-hendriklaan-139/?navigateSource=resultlist,20220131_233600,"€ 925,000 kosten koper","€ 3,671    The asking price per m² (€ 925,000) is calculated by dividing the asking price of the home by the living area (252 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 27, 2022",Available,Available immediately,Upstairs apartment (apartment),Resale property,1912,Protected townscape or village view (permit needed for alterations),Combination roof covered with asphalt roofing and slate,Living area252 m²Exterior space attached to the building32 m²,252 m²,32 m²,974 m³,8 rooms (6 bedrooms),2 bathrooms and 1 separate toilet,"Bath, shower and 2 toilets",3 stories,1st floor,Passive ventilation system and TV via cable,D        What does this mean?,Double glazing,CH boiler and fireplace,CH boiler,"Remeha Calenta HR (gas-fired combination boiler from 2016, in ownership)",Full ownership,In residential district,Roof terrace present and balcony present,"Paid parking, public parking and resident's parking permits",Yes,No,No,No,No,No,no
