header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Adelaarstraat 39,3514 CB Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-88041503-adelaarstraat-39/?navigateSource=resultlist,20220130_135200,"€ 425,000 kosten koper","€ 5,312    The asking price per m² (€ 425,000) is calculated by dividing the asking price of the home by the living area (80 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 21, 2022",Available,Available in consultation,€ 50.00 per month,Ground-floor apartment (bel-etage (main floor)),Resale property,1903,Flat roof covered with asphalt roofing,Energie Prestatie Advies,Living area80 m²Exterior space attached to the building7 m²,80 m²,7 m²,285 m³,3 rooms (2 bedrooms),1 bathroom,Bath and toilet,2 stories,Ground floor,D        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Remeha Calenta (gas-fired combination boiler from 2014, in ownership)",Full ownership,Alongside busy road and in residential district,Back garden,"31 m² (6,11 meter deep and 5 meter broad)",Located at the south,Balcony present,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 50.00 per month),Yes,No,Yes,no
