header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,error
Vuurvogel 25 c,5629 KR Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-42666467-vuurvogel-25-c/?navigateSource=resultlist,20220201_002419,"€ 530,000 vrij op naam","€ 3,376    The asking price per m² (€ 530,000) is calculated by dividing the asking price of the home by the living area (157 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Under option,Available in consultation,"Single-family home, row house",New property,2022,Woningborg garantiecertificaat,Living area157 m²Exterior space attached to the building10 m²External storage space5 m²,157 m²,10 m²,5 m²,555 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,2 stories and a attic,"Balanced ventilation system, optical fibre, TV via cable and solar panels",A        What does this mean?,Completely insulated,"Complete floor heating, heat recovery unit and heat pump",Electrical boiler,"Alongside park, in residential district and unobstructed surrounding view",Back garden,"51 m² (9 meter deep and 5,7 meter broad)",Located at the west accessible via the rear,Balcony present,Attached wooden storage,Electricity,Public parking,no
