header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Location,Garden,Balcony/roof garden,Shed / storage,Insulation.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Abraham Tuschinskistraat 80,3015 GK Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-41383289-abraham-tuschinskistraat-80/?navigateSource=resultlist,20220125_221753,"€ 1,750,000 vrij op naam","€ 6,890    The asking price per m² (€ 1,750,000) is calculated by dividing the asking price of the home by the living area (254 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Available,Available in consultation,€ 525.00 per month,Penthouse (apartment),New property,2021,Flat roof covered with other,Woningborg garantiecertificaat,Living area254 m²Exterior space attached to the building30 m²External storage space7 m²,254 m²,30 m²,7 m²,736 m³,6 rooms (4 bedrooms),2 separate toilets,2 stories,9th floor,"Elevator, mechanical ventilation, sliding door, TV via cable and solar collectors",Not available,Completely insulated,"District heating, complete floor heating and heat recovery unit",Central facility,"Alongside park, alongside a quiet road, on navigable waterway, alongside water and unobstructed surrounding view",Sun terrace,Roof terrace present and french balcony present,Storage box,Completely insulated,Underground parking,Parking on private property and parking garage,Yes,Yes,Yes (€ 525.00 per month),Yes,Yes,Yes,no
