header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Areas,Living area,Other space inside the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Benoordenhoutseweg 28,2596 BB Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42556342-benoordenhoutseweg-28/?navigateSource=resultlist,20220131_222740,"€ 725,000 kosten koper","€ 3,152    The asking price per m² (€ 725,000) is calculated by dividing the asking price of the home by the living area (230 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Available,Available in consultation,€ 660.11 per month,Upstairs apartment (apartment),Resale property,1922,Protected townscape or village view (permit needed for alterations) and listed building (national monument),Living area230 m²Other space inside the building3 m²External storage space8 m²,230 m²,3 m²,8 m²,833 m³,5 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,Bath and 2 toilets,1 story,1st floor,Elevator and TV via cable,Not required,Double glazing,Communal central heating and fireplace,Central facility,Full ownership,In residential district and unobstructed surrounding view,Balcony present,Storage box,Public parking and resident's parking permits,Yes,Yes,Yes (€ 660.11 per month),Yes,Yes,Yes,no
