header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Hastelweg 46,5616 HM Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-42523564-hastelweg-46/?navigateSource=resultlist,20220201_011519,"€ 525,000 kosten koper","€ 4,303    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 525,000) is calculated by dividing the asking price of the home by the living area (122 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1915,Listed building (national monument),Gable roof covered with roof tiles,Living area122 m²Other space inside the building2 m²External storage space13 m²,122 m²,2 m²,13 m²,260 m²,484 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,2 stories and a attic,Optical fibre and TV via cable,C        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler and partial floor heating,CH boiler,"Remeha Calenta (gas-fired combination boiler from 2015, in ownership)",260 m²,Full ownership,In center and in residential district,Back garden,"149 m² (21,25 meter deep and 7 meter broad)",Located at the northwest,Detached brick storage,Electricity,Roof insulation,Public parking,no
