header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Cornelis Aarnoutsstraat 115,1106 ZE Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-88905373-cornelis-aarnoutsstraat-115/?navigateSource=resultlist,20220128_135610,"€ 380,000 kosten koper","€ 4,318    The asking price per m² (€ 380,000) is calculated by dividing the asking price of the home by the living area (88 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1986,Gable roof covered with roof tiles,Living area88 m²External storage space6 m²,88 m²,6 m²,107 m²,300 m³,6 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,"Outdoor awning, skylight and TV via cable",C        What does this mean?,"Roof insulation, insulated walls and floor insulation",CH boiler,CH boiler,Gas-fired combination boiler,107 m²,Municipal long-term lease,Paid until 15-04-2036,"Alongside park, alongside a quiet road, in residential district and unobstructed surrounding view",Back garden,50 m² (10 meter deep and 5 meter broad),Located at the south accessible via the rear,Detached brick storage,Public parking,no
