header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities,Type of parking facilities,error
Kortenaerstraat 98,2315 TP Leiden        ,https://www.funda.nl/en/koop/leiden/huis-42531009-kortenaerstraat-98/?navigateSource=resultlist,20220128_140325,"€ 439,000 kosten koper","€ 4,670    The asking price per m² (€ 439,000) is calculated by dividing the asking price of the home by the living area (94 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1935,Partly furnished with carpets and curtains,Combination roof covered with asphalt roofing and roof tiles,Living area94 m²Exterior space attached to the building7 m²External storage space4 m²,94 m²,7 m²,4 m²,91 m²,320 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,D        What does this mean?,"Roof insulation, mostly double glazed and secondary glazing",CH boiler and partial floor heating,CH boiler,"HR (gas-fired combination boiler from 2019, in ownership)",91 m²,Full ownership,"Alongside a quiet road, sheltered location and in residential district",Back garden,"36 m² (10,4 meter deep and 4,52 meter broad)",Located at the west accessible via the rear,Balcony present,Detached wooden storage,Electricity,"Paid parking, public parking and resident's parking permits",no
