header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Schoenmaker 7,3201 TH Spijkenisse        ,https://www.funda.nl/en/koop/spijkenisse/huis-42650608-schoenmaker-7/?navigateSource=resultlist,20220129_101201,"€ 275,000 kosten koper","€ 2,500    The asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (110 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1980,Partly furnished with carpets and curtains,Combination roof covered with asphalt roofing and roof tiles,Energie Prestatie Advies,Living area110 m²Exterior space attached to the building23 m²External storage space6 m²,110 m²,23 m²,6 m²,117 m²,357 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories,"Skylight, mechanical ventilation and TV via cable",C        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"AWB HR (gas-fired combination boiler from 2014, to rent)",117 m²,Full ownership,"Alongside a quiet road, sheltered location, in center and in residential district",Back garden,"66 m² (13 meter deep and 5,1 meter broad)",Located at the northeast accessible via the rear,Roof terrace present,Detached wooden storage,Electricity,No insulation,Paid parking and public parking,no
