header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,error
Hercules Segherslaan 18,5642 AA Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-88020986-hercules-segherslaan-18/?navigateSource=resultlist,20220201_003232,"€ 415,000 kosten koper","€ 3,609    The asking price per m² (€ 415,000) is calculated by dividing the asking price of the home by the living area (115 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Available,Available in consultation,"Single-family home, row house",Resale property,1998,Gable roof,Living area115 m²Other space inside the building23 m²External storage space10 m²,115 m²,23 m²,10 m²,141 m²,401 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, hipbath and toilet",3 stories,"Air conditioning, optical fibre, rolldown shutters, sliding door, TV via cable and solar panels",B        What does this mean?,Double glazing,CH boiler and complete floor heating,CH boiler,"Gas-fired, in ownership",141 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"68 m² (11,75 meter deep and 5,75 meter broad)",Located at the north accessible via the rear,Attached brick storage,Electricity,Carport,Parking on private property and public parking,no
