header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,error
Palembangstraat 4,3531 EG Utrecht        ,https://www.funda.nl/en/koop/utrecht/huis-42674949-palembangstraat-4/?navigateSource=resultlist,20220127_235416,"€ 510,000 kosten koper","€ 5,100    The asking price per m² (€ 510,000) is calculated by dividing the asking price of the home by the living area (100 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 18, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,1932,Gable roof covered with roof tiles,Living area100 m²Other space inside the building3 m²Exterior space attached to the building8 m²,100 m²,3 m²,8 m²,82 m²,349 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,TV via cable,C        What does this mean?,Double glazing,CH boiler,CH boiler,"Combiketel (gas-fired combination boiler from 2017, in ownership)",82 m²,Full ownership,Alongside a quiet road and in residential district,Back garden,"37 m² (8,2 meter deep and 4,5 meter broad)",Located at the east accessible via the rear,Balcony present,Detached wooden storage,Electricity,Paid parking,no
