header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Original asking price,Listed since,Status,Acceptance,Type of property,Plot size,Area,Ownership situation,Location,error
Drievogelstraat,6466 GM Kerkrade        ,https://www.funda.nl/en/koop/kerkrade/bouwgrond-47646441-drievogelstraat/?navigateSource=resultlist,20220129_082723,"€ 70,000 kosten koper","€ 85,000 kosten koper",6+ months,Under offer,Available immediately,Building plot,345 m²,345 m²,Full ownership,Alongside busy road and in residential district,no
