header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of parking facilities,Building type,Capacity,Ownership situation,error
Nachtwachtlaan 481 PP,1058 ES Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/parkeergelegenheid-41317500-nachtwachtlaan-481-pp/?navigateSource=resultlist,20220130_225126,"€ 35,000 kosten koper",6+ months,Available,Available in consultation,Parking place,Resale property,1,See deed,no
