header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Garden,Sun terrace,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Singel 98 D+F,1015 AD Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88040211-singel-98-d-f/?navigateSource=resultlist,20220130_193849,"€ 1,300,000 kosten koper","€ 7,879    The asking price per m² (€ 1,300,000) is calculated by dividing the asking price of the home by the living area (165 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 19, 2022",Available,Available in consultation,€ 366.00 per month,Upstairs apartment (apartment),Resale property,1716,Living area165 m²Other space inside the building7 m²Exterior space attached to the building14 m²,165 m²,7 m²,14 m²,570 m³,8 rooms (6 bedrooms),2 bathrooms and 1 separate toilet,2 showers and 2 toilets,2 stories,TV via cable,Not available,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Full ownership,Full ownership,"Alongside a quiet road, alongside water, in center and unobstructed surrounding view",Sun terrace,"14 m² (3,5 meter deep and 4 meter broad)","Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 366.00 per month),Yes,Yes,Yes,no
