header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Krokuspad 1,4101 GT Culemborg        ,https://www.funda.nl/en/koop/culemborg/huis-42535921-krokuspad-1/?navigateSource=resultlist,20220129_045245,"€ 380,000 kosten koper","€ 3,276    The asking price per m² (€ 380,000) is calculated by dividing the asking price of the home by the living area (116 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,2012,Gable roof covered with roof tiles,Living area116 m²External storage space6 m²,116 m²,6 m²,97 m²,410 m³,7 rooms (5 bedrooms),1 bathroom,"Steam cabin, shower and toilet",3 stories,"Skylight, optical fibre and mechanical ventilation",A        What does this mean?,Completely insulated,CH boiler,CH boiler,"Intergas (gas-fired from 2012, in ownership)",97 m²,Full ownership,In residential district,Back garden,"48 m² (8,3 meter deep and 5,76 meter broad)",Located at the northwest accessible via the rear,Detached wooden storage,Electricity,No insulation,Public parking,no
