header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Areas,Living area,Other space inside the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Amstelveenseweg 767 hs,1081 JG Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42678539-amstelveenseweg-767-hs/?navigateSource=resultlist,20220130_204441,"€ 500,000 kosten koper","€ 6,410    The asking price per m² (€ 500,000) is calculated by dividing the asking price of the home by the living area (78 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 203 per month,2 weeks,Under offer,Available in consultation,Ground-floor apartment (apartment),Resale property,1923,Renovation project,Living area78 m²Other space inside the building28 m²,78 m²,28 m²,345 m³,2 rooms (1 bedroom),1 bathroom,Shower and toilet,1 story,Ground floor,D        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Agpo (gas-fired combination boiler, in ownership)",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  31-05-2058),Paid until 31-05-2058,On the edge of a forest and alongside busy road,Back garden,"61 m² (0,1 meter deep and 0,06 meter broad)",Located at the east,Balcony present,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes,Yes,Yes,Yes,no
