header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Middenweg 171 A,1098 AM Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42544644-middenweg-171-a/?navigateSource=resultlist,20220130_184629,"€ 1,695,000 kosten koper","€ 9,113    The asking price per m² (€ 1,695,000) is calculated by dividing the asking price of the home by the living area (186 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Available,Available in consultation,Ground-floor apartment (apartment),Resale property,1938,Flat roof covered with asphalt roofing,Living area186 m²Exterior space attached to the building14 m²,186 m²,14 m²,648 m³,8 rooms (6 bedrooms),3 bathrooms and 2 separate toilets,"Sauna, bath and toilet",3 stories,Ground floor,"Jacuzzi, mechanical ventilation, passive ventilation system, sauna and solar panels",B        What does this mean?,"Roof insulation, double glazing and floor insulation","Electric heating, wood heater and complete floor heating",Electrical boiler,Full ownership,Alongside busy road and in residential district,Back garden,"57 m² (9,5 meter deep and 6 meter broad)",Located at the east,Balcony present,Built-in,Public parking,No,No,No,No,No,No,no
