header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Construction period,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Burgemeester Hogguerstraat 283,1064 CP Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42675281-burgemeester-hogguerstraat-283/?navigateSource=resultlist,20220130_221245,"€ 285,000 kosten koper","€ 6,477    The asking price per m² (€ 285,000) is calculated by dividing the asking price of the home by the living area (44 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Under offer,Available in consultation,€ 103.00 per month,Galleried apartment (apartment),Resale property,1960-1970,Flat roof,Living area44 m²Exterior space attached to the building7 m²External storage space4 m²,44 m²,7 m²,4 m²,150 m³,2 rooms (1 bedroom),1 bathroom,Shower and toilet,1 story,9th floor,"Elevator, passive ventilation system and TV via cable",C        What does this mean?,Partly double glazed,Communal central heating,Central facility,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  31-12-2035),"€ 46,36 per year with option to purchase","Alongside park, alongside water, sheltered location, in residential district and unobstructed surrounding view",Balcony present,Storage box,Public parking and resident's parking permits,Yes,Yes,Yes (€ 103.00 per month),Yes,Yes,Yes,no
