header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of property,Plot size,Area,Ownership situation,Location,error
Schoolmeesterstraat kavel 24,5056 KK Berkel-Enschot        ,https://www.funda.nl/en/koop/berkel-enschot/bouwgrond-41198930-schoolmeesterstraat-kavel-24/?navigateSource=resultlist,20220129_185613,"€ 215,775 vrij op naam",6+ months,Sold under reservation,Available in consultation,Building plot,411 m²,411 m² (part of parcel),Full ownership,In residential district,no
