header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of property,Plot size,Location,error
Liudgerstraat (Bouwnr. 12),2232 AL Rijnsburg        ,https://www.funda.nl/en/koop/rijnsburg/bouwgrond-42668938-liudgerstraat-bouwnr-12/?navigateSource=resultlist,20220129_210123,"€ 385,000 vrij op naam",4 weeks,Available,Available in consultation,Building plot,385 m²,On navigable waterway and in residential district,no
