header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Back garden,Garden location,Shed / storage,Insulation.1,Type of garage,Capacity,Facilities.1,Insulation.2,Type of parking facilities,error
Eilandseweg 2,1394 JE Nederhorst den Berg        ,https://www.funda.nl/en/koop/nederhorst-den-berg/huis-42525082-eilandseweg-2/?navigateSource=resultlist,20220128_140211,"€ 775,000 kosten koper","€ 6,301    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 775,000) is calculated by dividing the asking price of the home by the living area (123 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","€ 800,000 kosten koper",2 months,Available,Available in consultation,"Single-family home, semi-detached residential property",Resale property,2003,Mansard roof covered with roof tiles,Living area123 m²Other space inside the building35 m²External storage space9 m²,123 m²,35 m²,9 m²,440 m²,537 m³,4 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories and a attic,Balanced ventilation system and skylight,B        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Atag Enigma (gas-fired combination boiler from 2003, in ownership)",440 m²,Full ownership,Back garden and front garden,110 m² (11 meter deep and 10 meter broad),Located at the south,Detached wooden storage,No insulation,Attached brick garage,1 car,Electricity and running water,Insulated walls,Parking on private property,no
