header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of parking facilities,Building type,Capacity,Ownership situation,error
Achterhaven 70 PP,3024 RC Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/parkeergelegenheid-42540883-achterhaven-70-pp/?navigateSource=resultlist,20220126_010334,"€ 27,500 kosten koper",6 weeks,Available,Available in consultation,Parking place,Resale property,1,Full ownership,no
