header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Laan van Nieuw-Guinea 127,3531 JH Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42677105-laan-van-nieuw-guinea-127/?navigateSource=resultlist,20220131_152339,"€ 325,000 kosten koper","€ 5,702    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (57 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,€ 102.50 per month,Ground-floor apartment (apartment),Resale property,1931,Living area57 m²Other space inside the building3 m²Exterior space attached to the building5 m²,57 m²,3 m²,5 m²,233 m³,3 rooms (1 bedroom),1 bathroom and 1 separate toilet,1 story,Ground floor,D        What does this mean?,Double glazing and floor insulation,CH boiler,CH boiler,"Nefit CW-5 (gas-fired combination boiler from 2015, in ownership)",Full ownership,In residential district,Back garden,"38 m² (7,54 meter deep and 5 meter broad)",Located at the northeast,Attached brick storage,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 102.50 per month),Yes,Yes,Yes,no
