header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Emmastraat 53,6828 HC Arnhem        ,https://www.funda.nl/en/koop/arnhem/appartement-42682052-emmastraat-53/?navigateSource=resultlist,20220130_134122,"€ 525,000 kosten koper","€ 2,823    The asking price per m² (€ 525,000) is calculated by dividing the asking price of the home by the living area (186 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 25, 2022",Available,Available in consultation,Ground-floor apartment,Resale property,1880,Protected townscape or village view (permit needed for alterations) and partly furnished with carpets and curtains,Hipped roof covered with roof tiles,Living area186 m²Exterior space attached to the building9 m²External storage space13 m²,186 m²,9 m²,13 m²,706 m³,8 rooms (3 bedrooms),1 bathroom and 2 separate toilets,Bath and shower,2 stories,Ground floor,"Optical fibre, mechanical ventilation, passive ventilation system, flue and TV via cable",E        What does this mean?,Double glazing and floor insulation,CH boiler,CH boiler,"Remeha Tzerra (gas-fired combination boiler from 2014, in ownership)",Full ownership,Alongside a quiet road and in residential district,Back garden,"122 m² (15,29 meter deep and 7,99 meter broad)",Located at the east,Detached wooden storage,Electricity,Public parking and resident's parking permits,Yes,No,No,No,No,Yes,no
