header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Nassaukade 153 E,1053 LK Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42675670-nassaukade-153-e/?navigateSource=resultlist,20220130_202729,"€ 300,000 kosten koper","€ 10,714    The asking price per m² (€ 300,000) is calculated by dividing the asking price of the home by the living area (28 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Under offer,Available in consultation,€ 85.00 per month,Upstairs apartment (apartment),Resale property,1899,Protected townscape or village view (permit needed for alterations) and partly furnished with carpets and curtains,Flat roof,Living area28 m²Exterior space attached to the building19 m²,28 m²,19 m²,90 m³,1 room (1 bedroom),1 bathroom,Toilet,1 story,3rd floor,TV via cable,A        What does this mean?,Completely insulated,CH boiler,CH boiler,"HR Intergas (gas-fired combination boiler from 2020, in ownership)",Municipal ownership encumbered with long-term leaset,"€ 43,78 per year with option to purchase","On navigable waterway, in residential district and unobstructed surrounding view",Roof terrace present,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 85.00 per month),Yes,No,Yes,no
