header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Zilverdistel 7,5237 HM Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/huis-42531117-zilverdistel-7/?navigateSource=resultlist,20220201_113436,"€ 375,000 kosten koper","€ 3,676    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (102 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1987,Gable roof covered with roof tiles,Living area102 m²Exterior space attached to the building11 m²External storage space13 m²,102 m²,11 m²,13 m²,181 m²,370 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Toilet,2 stories and a attic,"Air conditioning, skylight, mechanical ventilation and rolldown shutters",C        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler and partial floor heating,"Remeha (gas-fired combination boiler from 2009, in ownership)",181 m²,Full ownership,Alongside water and in residential district,Back garden and front garden,"8,5 meter deep and 7 meter broad",Located at the northeast accessible via the rear,Detached brick storage,Electricity,Public parking,no
