header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Volume in cubic meters,Number of rooms,Number of stories,Provisional energy label,error
Rug-aan-rug woningen (Bouwnr. 18),3751 Bunschoten-Spakenburg        ,https://www.funda.nl/en/koop/bunschoten-spakenburg/huis-42583381-rug-aan-rug-woningen-bouwnr-18/?navigateSource=resultlist,20220130_143049,"€ 280,000 vrij op naam","€ 2,828    The asking price per m² (€ 280,000) is calculated by dividing the asking price of the home by the living area (99 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,"Single-family home, row house",New property,After 2020,Living area99 m²,99 m²,335 m³,3 rooms,1 story,A        What does this mean?,no
