header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Simon Vinkenoogstraat 3,2353 LG Leiderdorp        ,https://www.funda.nl/en/koop/leiderdorp/huis-88909675-simon-vinkenoogstraat-3/?navigateSource=resultlist,20220128_030349,"€ 425,000 kosten koper","€ 3,899    The asking price per m² (€ 425,000) is calculated by dividing the asking price of the home by the living area (109 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1982,Gable roof covered with asphalt roofing and roof tiles,Living area109 m²External storage space6 m²,109 m²,6 m²,106 m²,360 m³,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories,"Outdoor awning, skylight, mechanical ventilation, rolldown shutters and TV via cable",A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Nefit Proline (gas-fired combination boiler from 2018, in ownership)",106 m²,Full ownership,Alongside a quiet road and in residential district,Back garden,"49 m² (9,75 meter deep and 5 meter broad)",Detached brick storage,Electricity,No insulation,Public parking,no
