header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Sterappelgaard 176,6831 AR Arnhem        ,https://www.funda.nl/en/koop/arnhem/appartement-42530418-sterappelgaard-176/?navigateSource=resultlist,20220128_020952,"€ 215,000 kosten koper","€ 2,986    The asking price per m² (€ 215,000) is calculated by dividing the asking price of the home by the living area (72 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 113 per month,2 months,Sold under reservation,Available in consultation,Galleried apartment (apartment),Resale property,1987,Flat roof covered with asphalt roofing,Living area72 m²Exterior space attached to the building6 m²External storage space5 m²,72 m²,6 m²,5 m²,221 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,3 stories,2nd floor,Passive ventilation system and TV via cable,C        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2020, in ownership)",Full ownership,Full ownership,"Alongside a quiet road, in residential district, freestanding location and unobstructed surrounding view",Balcony present,Detached brick storage,Electricity,Public parking,Yes,Yes,Yes,Yes,Yes,Yes,no
