header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Ownership situation.2,Ownership situation.3,Location,Garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Stationsweg 209,9471 GP Zuidlaren        ,https://www.funda.nl/en/koop/zuidlaren/appartement-42654053-stationsweg-209/?navigateSource=resultlist,20220130_142044,"€ 750,000 vrij op naam","€ 3,247    The asking price per m² (€ 750,000) is calculated by dividing the asking price of the home by the living area (231 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Under option,Available in consultation,Ground-floor apartment (apartment),Resale property,2021,Monumental building,Living area231 m²Exterior space attached to the building18 m²,231 m²,18 m²,739 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Toilet,1 story,Ground floor,"Mechanical ventilation, passive ventilation system and TV via cable",Not available,"Roof insulation, energy efficient window, insulated walls and secondary glazing",CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Full ownership,Full ownership,Full ownership,Full ownership,"Alongside park, sheltered location and In wooded surroundings",Sun terrace,Detached brick storage,Parking place,Parking on private property,Yes,Yes,Yes,No,Yes,Yes,no
