header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Garden,Balcony/roof garden,Shed / storage,Type of garage,Capacity,Type of parking facilities,error
Westerdok 692,1013 BV Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-42588374-westerdok-692/?navigateSource=resultlist,20220130_224933,"€ 1,265,000 kosten koper","€ 7,485    The asking price per m² (€ 1,265,000) is calculated by dividing the asking price of the home by the living area (169 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 349 per month,3 months,Sold under reservation,Available in consultation,"Single-family home, semi-detached residential property (residential property on water)",Resale property,2008,Living area169 m²Other space inside the building2 m²Exterior space attached to the building16 m²,169 m²,2 m²,16 m²,510 m³,7 rooms (5 bedrooms),3 bathrooms and 1 separate toilet,"Bath, 3 showers and 2 toilets",4 stories,Mechanical ventilation and passive ventilation system,A        What does this mean?,Completely insulated,"District heating, partial floor heating and heat recovery unit",CH boiler,Ownership encumbered with long-term leaset,Paid until 30-09-2054,"On navigable waterway, alongside water, in center, in residential district and unobstructed surrounding view",Sun terrace,Roof terrace present,Built-in,"Built-in, underground parking and parking place",1 car,"Paid parking, public parking, parking garage and resident's parking permits",no
