header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Balcony/roof garden,Type of garage,Capacity,Type of parking facilities,error
Bosweg 23,7314 AM Apeldoorn        ,https://www.funda.nl/en/koop/apeldoorn/huis-42667479-bosweg-23/?navigateSource=resultlist,20220127_223120,"€ 795,000 kosten koper","€ 5,408    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 795,000) is calculated by dividing the asking price of the home by the living area (147 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",4 weeks,Available,Available in consultation,"Villa, detached residential property",Resale property,1908,Gable roof covered with roof tiles,Living area147 m²Other space inside the building8 m²Exterior space attached to the building38 m²External storage space18 m²,147 m²,8 m²,38 m²,18 m²,414 m²,677 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,2 stories,Flue and TV via cable,G        What does this mean?,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2008, to rent)",414 m²,Full ownership,Back garden and front garden,Balcony present,Detached wooden garage,1 car,Public parking,no
