header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Escamplaan 880 S,2547 EX Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-88051088-escamplaan-880-s/?navigateSource=resultlist,20220129_051526,"€ 425,000 kosten koper","€ 4,670    The asking price per m² (€ 425,000) is calculated by dividing the asking price of the home by the living area (91 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",Today,Available,Available in consultation,€ 144.94 per month,Mezzanine (apartment),Resale property,2020,Disabled access friendly and accessible for seniors,Flat roof covered with asphalt roofing,Energie Prestatie Advies,Living area91 m²Exterior space attached to the building14 m²External storage space19 m²,91 m²,14 m²,19 m²,303 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,1 story,3rd floor,"Optical fibre, elevator, mechanical ventilation and sliding door",A        What does this mean?,"Triple glazed, energy efficient window and completely insulated","Geothermal heating, district heating, complete floor heating and heat recovery unit",Geothermal heating,In residential district,Balcony present,Built-in,Electricity,Underground parking,"Paid parking, public parking and parking garage",Yes,Yes,Yes (€ 144.94 per month),Yes,Yes,Yes,no
