header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of parking facilities,error
Buitenom 233,2512 XD Den Haag        ,https://www.funda.nl/en/koop/den-haag/huis-42659704-buitenom-233/?navigateSource=resultlist,20220131_222328,"€ 495,000 kosten koper","€ 3,278    The asking price per m² (€ 495,000) is calculated by dividing the asking price of the home by the living area (151 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,2008,Flat roof covered with asphalt roofing,Living area151 m²Exterior space attached to the building14 m²External storage space4 m²,151 m²,14 m²,4 m²,89 m²,556 m³,6 rooms (3 bedrooms),1 bathroom and 2 separate toilets,Bath and toilet,4 stories,A+        What does this mean?,Completely insulated,CH boiler and partial floor heating,CH boiler,89 m²,Ownership encumbered with long-term leaset,Bought off for eternity,In center and in residential district,Back garden and sun terrace,"18 m² (5,15 meter deep and 3,5 meter broad)",Located at the northeast accessible via the rear,Roof terrace present,Detached wooden storage,Paid parking and resident's parking permits,no
