header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of garage,Type of parking facilities,error
Voorthuizerstraat 76,3881 SJ Putten        ,https://www.funda.nl/en/koop/putten/huis-42689485-voorthuizerstraat-76/?navigateSource=resultlist,20220129_055447,"€ 595,000 kosten koper","€ 3,650    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 595,000) is calculated by dividing the asking price of the home by the living area (163 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 22, 2022",Available,Available in consultation,"Single-family home, double house",Resale property,1973,Gable roof covered with roof tiles,Living area163 m²Exterior space attached to the building6 m²External storage space25 m²,163 m²,6 m²,25 m²,380 m²,566 m³,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,3 stories,"Skylight, optical fibre, mechanical ventilation, rolldown shutters and flue",D        What does this mean?,"Roof insulation, double glazing and insulated walls","CH boiler, wood heater and partial floor heating",CH boiler,"Atag Enigma (gas-fired combination boiler from 2020, in ownership)",380 m²,Full ownership,Alongside a quiet road and in residential district,"Back garden, front garden and side garden","173 m² (15 meter deep and 11,5 meter broad)",Located at the west accessible via the rear,Detached brick storage,Electricity,No insulation,Not yet present but possible,Parking on private property,no
