header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Súd 15,8711 CR Workum        ,https://www.funda.nl/en/koop/workum/huis-42416316-sud-15/?navigateSource=resultlist,20220127_231524,"€ 525,000 kosten koper","€ 1,710    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 525,000) is calculated by dividing the asking price of the home by the living area (307 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",5 months,Available,Available in consultation,"Single-family home, semi-detached residential property",Resale property,1910,Protected townscape or village view (permit needed for alterations) and monumental building,Combination roof covered with asphalt roofing and roof tiles,Living area307 m²Exterior space attached to the building23 m²,307 m²,23 m²,697 m²,"1,221 m³",3 rooms,1 separate toilet,2 stories and a loft,"Outdoor awning, skylight and TV via cable",Not available,Partly double glazed,CH boiler,CH boiler and gas water heater (rental),"Bosch (gas-fired combination boiler from 2011, in ownership)",697 m²,Full ownership,On navigable waterway and in center,Back garden,"415 m² (39,52 meter deep and 10,5 meter broad)",Located at the southeast accessible via the rear,Detached brick storage,"Electricity, heating and running water",Public parking,no
