header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,Location,Shed / storage,Insulation.1,Type of garage,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
P3 (Bouwnr. 19),7961 Ruinerwold        ,https://www.funda.nl/en/koop/ruinerwold/appartement-41933771-p3-bouwnr-19/?navigateSource=resultlist,20220129_180424,"€ 525,000 vrij op naam","€ 4,134    The asking price per m² (€ 525,000) is calculated by dividing the asking price of the home by the living area (127 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 191 per month,6+ months,Under option,Available in consultation,Maisonnette,New property,2021,Mansard roof covered with cane,Living area127 m²,127 m²,329 m³,4 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,2 showers and toilet,2 stories,Mechanical ventilation and solar panels,A        What does this mean?,Completely insulated,Heat pump,Central facility,In center,Built-in,Completely insulated,Underground parking,Yes,Yes,Yes,Yes,Yes,Yes,no
