header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Marconistraat 76,2562 JE Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42544958-marconistraat-76/?navigateSource=resultlist,20220131_232839,"€ 575,000 kosten koper","€ 3,710    The asking price per m² (€ 575,000) is calculated by dividing the asking price of the home by the living area (155 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,€ 103.00 per month,Upstairs apartment (double upstairs apartment),Resale property,1905,Protected townscape or village view (permit needed for alterations),Combination roof covered with asphalt roofing and slate,Living area155 m²Exterior space attached to the building35 m²,155 m²,35 m²,597 m³,7 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories,2nd floor,D        What does this mean?,Roof insulation and partly double glazed,CH boiler,CH boiler,"Vaillant Ecotec Plus VHR (gas-fired combination boiler from 2019, in ownership)",Full ownership,Alongside a quiet road and in residential district,Sun terrace,"30 m² (6,84 meter deep and 4,39 meter broad)",Located at the south,Balcony present and french balcony present,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 103.00 per month),Yes,No,Yes,no
