header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Shed / storage,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Mandarijnstraat 62,2564 SZ Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42502208-mandarijnstraat-62/?navigateSource=resultlist,20220131_193008,"€ 550,000 kosten koper","€ 3,691    The asking price per m² (€ 550,000) is calculated by dividing the asking price of the home by the living area (149 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 90.00 per month,Upstairs apartment (apartment),Resale property,1935,With carpets and curtains,Gable roof covered with roof tiles,Living area149 m²Exterior space attached to the building57 m²External storage space2 m²,149 m²,57 m²,2 m²,455 m³,5 rooms (4 bedrooms),1 bathroom and 2 separate toilets,Bath,3 stories,2nd floor,Sliding door and TV via cable,C        What does this mean?,Double glazing,CH boiler,CH boiler,"Vailant HR (gas-fired combination boiler from 2017, in ownership)",Municipal long-term lease,"€ 245,3 per year",Alongside a quiet road and in residential district,Sun terrace,"40 m² (6,92 meter deep and 5,71 meter broad)",Located at the southwest,Roof terrace present,Detached brick storage,No insulation,"Paid parking, public parking and resident's parking permits",Yes,No,Yes (€ 90.00 per month),Yes,No,Yes,no
