header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Back garden,Garden location,Shed / storage,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Gastelseweg 82,4705 AC Roosendaal        ,https://www.funda.nl/en/koop/roosendaal/huis-88992569-gastelseweg-82/?navigateSource=resultlist,20220130_113818,"€ 339,000 kosten koper","€ 2,588    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 339,000) is calculated by dividing the asking price of the home by the living area (131 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 months,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,1974,Gable roof covered with roof tiles,Living area131 m²External storage space36 m²,131 m²,36 m²,395 m²,435 m³,5 rooms (4 bedrooms),1 bathroom,Bath and toilet,3 stories,Skylight,C        What does this mean?,Double glazing and insulated walls,CH boiler,CH boiler,"HR Combi (gas-fired combination boiler from 2010, in ownership)",395 m²,Full ownership,Back garden and front garden,200 m² (24 meter deep and 10 meter broad),Located at the east accessible via the rear,Detached wooden storage,Detached brick garage,1 car,Electricity,Parking on private property and public parking,no
