header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Quality marks,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,error
Woon-werkwoning (Bouwnr. 184),3527 KW Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42568051-woon-werkwoning-bouwnr-184/?navigateSource=resultlist,20220131_163836,"€ 849,000 vrij op naam","€ 4,691    The asking price per m² (€ 849,000) is calculated by dividing the asking price of the home by the living area (181 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Available,Available in consultation,Double ground-floor apartment (apartment),New property,2021,Politiekeurmerk and SWK garantiecertificaat,Living area181 m²Exterior space attached to the building8 m²,181 m²,8 m²,538 m³,5 rooms (3 bedrooms),1 bathroom and 2 separate toilets,Shower,2 stories,"Balanced ventilation system, optical fibre, elevator, mechanical ventilation and solar panels",A        What does this mean?,Completely insulated,District heating and complete floor heating,District heating,Balcony present,Built-in,Underground parking,Parking garage,no
