header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of parking facilities,error
Botticellistraat 32,1077 GC Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-42535981-botticellistraat-32/?navigateSource=resultlist,20220130_162249,"€ 2,150,000 kosten koper","€ 10,238    The asking price per m² (€ 2,150,000) is calculated by dividing the asking price of the home by the living area (210 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Desirable residence/villa, row house",Resale property,1930,Gable roof covered with roof tiles,Living area210 m²Other space inside the building5 m²Exterior space attached to the building56 m²External storage space3 m²,210 m²,5 m²,56 m²,3 m²,161 m²,812 m³,8 rooms (7 bedrooms),2 bathrooms and 2 separate toilets,2 showers and toilet,3 stories and a basement,Air conditioning and outdoor awning,F        What does this mean?,CH boiler,CH boiler,"Nefit Top Line HRI (gas-fired combination boiler from 2015, in ownership)",161 m²,Municipal long-term lease (end date of long-term lease:  30-11-2051),€ 4.436 per year,Alongside a quiet road and in residential district,Back garden,"75 m² (11,5 meter deep and 6,5 meter broad)",Located at the southwest,Roof terrace present,Detached wooden storage,Public parking and resident's parking permits,no
