header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of parking facilities,Building type,Insulation,Facilities,Capacity,Dimensions,Ownership situation,error
Zernikelaan 788,3356 XW Papendrecht        ,https://www.funda.nl/en/koop/papendrecht/parkeergelegenheid-42683202-zernikelaan-788/?navigateSource=resultlist,20220127_220352,"€ 32,500 kosten koper",Today,Under offer,Available in consultation,Garage,Resale property,No insulation,Electricity,1,"23 m² (5,74 meter deep and 4,71 meter broad)",Full ownership,no
