header_title,header_subtitle,ad_link,ad_download_date_time,Aangeboden sinds,Verkoopdatum,Looptijd,error
Korhaanstraat 133 C,3083 XM Rotterdam        Carnisse,https://www.funda.nl/en/koop/rotterdam/appartement-88010696-korhaanstraat-133-c/?navigateSource=resultlist,20220126_011031,13 december 2021,24 december 2021,11 dagen,no
