header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Peperstraat 32,2215 VH Voorhout        ,https://www.funda.nl/en/koop/voorhout/huis-42421786-peperstraat-32/?navigateSource=resultlist,20220129_160748,"€ 395,000 kosten koper","€ 3,211    The asking price per m² (€ 395,000) is calculated by dividing the asking price of the home by the living area (123 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1989,Gable roof covered with roof tiles,Living area123 m²External storage space6 m²,123 m²,6 m²,125 m²,386 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,"Outdoor awning, skylight, mechanical ventilation and TV via cable",C        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Nefit Smartline HR (gas-fired combination boiler from 2006, in ownership)",125 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"34 m² (6,6 meter deep and 5,1 meter broad)",Located at the southeast accessible via the rear,Attached brick storage,Electricity,Parking on private property and public parking,no
