header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of parking facilities,error
Jaarsveldstraat 161,2546 CN Den Haag        ,https://www.funda.nl/en/koop/den-haag/huis-42678880-jaarsveldstraat-161/?navigateSource=resultlist,20220131_213913,"€ 400,000 kosten koper","€ 3,306    The asking price per m² (€ 400,000) is calculated by dividing the asking price of the home by the living area (121 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,"Single-family home, row house",Resale property,1936,Gable roof covered with roof tiles,Living area121 m²Exterior space attached to the building3 m²External storage space4 m²,121 m²,3 m²,4 m²,156 m²,444 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,Mechanical ventilation,D        What does this mean?,Double glazing,CH boiler,CH boiler,"Remeha Tzerra M 28c CCS (gas-fired, in ownership)",156 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"26 m² (10,5 meter deep and 2,5 meter broad)",Located at the northwest,Balcony present,Detached brick storage,Public parking and resident's parking permits,no
