header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Side garden,Garden location,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Bosven 115,5464 NB Veghel        ,https://www.funda.nl/en/koop/veghel/huis-88043031-bosven-115/?navigateSource=resultlist,20220129_055408,"€ 485,000 kosten koper","€ 2,904    The asking price per m² (€ 485,000) is calculated by dividing the asking price of the home by the living area (167 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 21, 2022",Available,Available in consultation,"Single-family home, double house",Resale property,2003,Gable roof covered with roof tiles,Living area167 m²Other space inside the building40 m²External storage space18 m²,167 m²,40 m²,18 m²,290 m²,720 m³,7 rooms (5 bedrooms),2 bathrooms and 1 separate toilet,"2 baths, shower and 2 toilets",4 stories,"Optical fibre, mechanical ventilation, TV via cable and solar panels",A        What does this mean?,Completely insulated,CH boiler and partial floor heating,CH boiler,"Nefit (gas-fired combination boiler from 2013, in ownership)",290 m²,Full ownership,Alongside a quiet road and in residential district,"Back garden, front garden and side garden","150 m² (20 meter deep and 7,5 meter broad)",Located at the east,Detached brick garage,1 car,Electrical door and electricity,Insulated walls,Parking on private property and public parking,no
