header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Henri Matissestraat 18,3059 VB Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/huis-42655351-henri-matissestraat-18/?navigateSource=resultlist,20220125_233936,"€ 499,500 kosten koper","€ 3,308    The asking price per m² (€ 499,500) is calculated by dividing the asking price of the home by the living area (151 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Available,Available in consultation,"Single-family home, corner house",Resale property,2008,Gable roof covered with roof tiles,Living area151 m²Exterior space attached to the building4 m²External storage space6 m²,151 m²,4 m²,6 m²,157 m²,578 m³,5 rooms (3 bedrooms),1 bathroom and 2 separate toilets,Shower,3 stories,"Optical fibre, mechanical ventilation and sliding door",A        What does this mean?,Double glazing and completely insulated,District heating and partial floor heating,District heating,157 m²,Full ownership,In residential district,Back garden and front garden,"49 m² (9,05 meter deep and 5,45 meter broad)",Located at the east accessible via the rear,Detached brick storage,Public parking,no
